double time_stamp,w_posX,w_posY,w_posZ,w_dirX,w_dirY,w_dirZ,w_upX,w_upY,w_upZ,t_colorR,t_colorG,t_colorB,t_posX,t_posY,t_posZ,t_scale,t_index,intersectionX,intersectionY,intersectionZ,distance_to_target,button_status
6454.522000,0.084332,3.755805,-0.134019,0.173882,0.114994,-0.978029,-0.076020,0.991762,0.103093,0.000000,1.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,0.905889,4.299125,-4.755000,0.161056,0
6545.439000,0.101282,3.776229,-0.133069,0.193080,0.132463,-0.972200,-0.071862,0.990093,0.120629,1.000000,0.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,1.019204,4.405971,-4.755000,0.026579,0
6636.335000,0.102089,3.781603,-0.133762,0.188920,0.122795,-0.974285,-0.071277,0.991248,0.111111,1.000000,0.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,0.998178,4.364043,-4.755000,0.050542,0
6727.248000,0.118986,3.784800,-0.122367,0.190410,0.119220,-0.974438,-0.070095,0.991716,0.107637,1.000000,0.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,1.024227,4.351591,-4.755000,0.043287,0
6818.162000,0.131229,3.780215,-0.126513,0.181335,0.119345,-0.976153,-0.066811,0.991811,0.108848,1.000000,0.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,0.991042,4.346096,-4.755000,0.066885,0
6909.056000,0.142529,3.778055,-0.126705,0.186974,0.117933,-0.975260,-0.058765,0.992332,0.108731,1.000000,0.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,1.029853,4.337730,-4.755000,0.054854,0
6999.980000,0.143043,3.771572,-0.133106,0.183830,0.112333,-0.976518,-0.058680,0.992931,0.103174,1.000000,0.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,1.013114,4.303247,-4.755000,0.091992,0
7090.899000,0.160889,3.751846,-0.152555,0.183290,0.106052,-0.977322,-0.051185,0.993845,0.098246,0.000000,1.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,1.024047,4.251272,-4.755000,0.140622,1
7181.784000,0.175264,3.747478,-0.154173,0.174786,0.105826,-0.978903,-0.053455,0.993761,0.097888,0.000000,1.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,0.996756,4.244860,-4.755000,0.152055,0
7272.695000,0.171720,3.741069,-0.154261,0.172487,0.106173,-0.979273,-0.059250,0.993492,0.097279,0.000000,1.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,0.982084,4.239883,-4.755000,0.161244,0
7363.609000,0.168749,3.732050,-0.172397,0.164209,0.106660,-0.980642,-0.057804,0.993469,0.098376,0.000000,1.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,0.936108,4.230478,-4.755001,0.189914,0
7454.502000,0.134629,3.720657,-0.174332,0.142722,0.097951,-0.984904,-0.071149,0.993532,0.088499,0.000000,1.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,0.798411,4.176215,-4.755000,0.320480,0
7545.404000,0.117297,3.723758,-0.167762,0.135147,0.086245,-0.987065,-0.074713,0.994256,0.076644,0.000000,1.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,0.745374,4.124568,-4.755000,0.394255,0
7636.326000,0.117470,3.682031,-0.190944,0.149084,0.095994,-0.984154,-0.078673,0.993273,0.084966,0.000000,1.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,0.808853,4.127210,-4.755000,0.347533,0
7727.209000,0.122997,3.656369,-0.228089,0.160415,0.104208,-0.981534,-0.073428,0.992916,0.093415,0.000000,1.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,0.862844,4.136982,-4.755000,0.306612,0
7818.148000,0.130343,3.648260,-0.259789,0.173830,0.110883,-0.978513,-0.080166,0.991936,0.098163,0.000000,1.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,0.928906,4.157649,-4.755000,0.256087,0
7909.065000,0.133873,3.643822,-0.274809,0.174060,0.115330,-0.977958,-0.078608,0.991576,0.102945,0.000000,1.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,0.931270,4.172166,-4.755000,0.241975,0
7999.972000,0.111729,3.639001,-0.292740,0.179878,0.122627,-0.976016,-0.079908,0.990742,0.109750,0.000000,1.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,0.934117,4.199640,-4.755000,0.216222,0
8090.891000,0.129481,3.625303,-0.327892,0.183411,0.124578,-0.975111,-0.076722,0.990726,0.112142,0.000000,1.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,0.962186,4.190899,-4.755000,0.212601,0
