mode,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ,angle
M,11590,-21.346245,9.091291,-0.168612,0.269835,0.318183,-0.556574,0.830797,3.500000,0.581608,-0.078990,-0.809625,-0.405292,0.834812,-0.372596,2.551336
M,11681,-21.523170,9.355569,-0.176926,0.264277,0.318033,-0.582638,0.812732,3.500000,0.582463,-0.062843,-0.810424,-0.392045,0.851663,-0.347809,2.519622
M,11772,-21.708500,9.614431,-0.185329,0.258862,0.318366,-0.608150,0.793821,3.500000,0.586597,-0.053803,-0.808090,-0.378517,0.863893,-0.332286,2.487863
M,11863,-21.901648,9.867048,-0.193148,0.252617,0.317996,-0.633020,0.774135,3.500000,0.590092,-0.046410,-0.806001,-0.355207,0.881601,-0.310818,2.456143
M,11954,-22.102762,10.113631,-0.201115,0.246583,0.318198,-0.657267,0.753657,3.500000,0.592962,-0.046265,-0.803900,-0.330961,0.896120,-0.295692,2.424406
M,12045,-22.311504,10.353753,-0.208742,0.240122,0.318169,-0.680851,0.732422,3.500000,0.593554,-0.046356,-0.803458,-0.307095,0.909755,-0.279354,2.392669
M,12136,-22.527679,10.587192,-0.216175,0.233438,0.318159,-0.703749,0.710449,3.500000,0.596335,-0.044985,-0.801474,-0.292883,0.917408,-0.269411,2.360932
M,12227,-22.750959,10.813604,-0.223280,0.226413,0.317988,-0.725924,0.687776,3.500000,0.607531,-0.043988,-0.793077,-0.259854,0.932515,-0.250781,2.329217
M,12318,-22.981527,11.033160,-0.230568,0.219556,0.318381,-0.747395,0.664381,3.500000,0.615628,-0.049964,-0.786451,-0.251816,0.933190,-0.256406,2.297462
M,12409,-23.218576,11.245103,-0.237049,0.211943,0.317981,-0.768087,0.640347,3.500000,0.610439,-0.052769,-0.790304,-0.254665,0.931723,-0.258918,2.265745
M,12500,-23.462360,11.449655,-0.243784,0.204552,0.318233,-0.788023,0.615646,3.500000,0.604207,-0.060797,-0.794505,-0.237977,0.937811,-0.252741,2.234003
M,12590,-23.713087,11.645542,-0.250727,0.195888,0.318176,-0.807158,0.590337,3.500000,0.605867,-0.068976,-0.792570,-0.215558,0.944736,-0.246999,2.202273
M,12681,-23.969862,11.833466,-0.256775,0.187923,0.318196,-0.825481,0.564428,3.500000,0.605717,-0.069408,-0.792647,-0.190807,0.954450,-0.229386,2.170537
M,12772,-24.232359,12.013194,-0.262497,0.179729,0.318130,-0.842974,0.537953,3.500000,0.603033,-0.067405,-0.794864,-0.162711,0.965083,-0.205283,2.138804
M,12863,-24.500408,12.184610,-0.268049,0.171416,0.318173,-0.859619,0.510935,3.500000,0.594064,-0.069407,-0.801418,-0.133183,0.974035,-0.183081,2.107069
M,12954,-24.773672,12.347501,-0.273264,0.162890,0.318130,-0.875397,0.483405,3.500000,0.586818,-0.071247,-0.806578,-0.122276,0.976901,-0.175252,2.075337
M,13045,-25.051764,12.501646,-0.278091,0.154145,0.317955,-0.890285,0.455402,3.500000,0.578683,-0.073262,-0.812255,-0.121630,0.977066,-0.174781,2.043620
M,13136,-25.334770,12.647090,-0.283007,0.145444,0.318193,-0.904289,0.426922,3.500000,0.567949,-0.075910,-0.819556,-0.121819,0.977018,-0.174915,2.011883
M,13227,-25.622149,12.783545,-0.287378,0.136455,0.318129,-0.917377,0.398020,3.500000,0.560476,-0.085680,-0.823726,-0.124538,0.974604,-0.186111,1.980153
