mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
M,L,14354,-14.650449,-8.879091,-0.208388,0.096405,0.229608,-0.901073,0.433666,0,0,0.139713,0,2.524717,-0.376222,-0.378507,-0.845689,-0.15466,0.925598,-0.345469
M,L,14445,-14.864016,-8.776306,-0.213567,0.102785,0.237014,-0.892214,0.451613,0,0,0.149223,0,2.607044,-0.376222,-0.378507,-0.845689,-0.15466,0.925598,-0.345469
M,L,14536,-15.082128,-8.665904,-0.218112,0.110402,0.244462,-0.879363,0.476152,0,0,0.158897,0,2.689372,-0.376222,-0.378507,-0.845689,-0.15466,0.925598,-0.345469
M,L,14627,-15.301492,-8.547124,-0.219364,0.11878,0.249458,-0.864551,0.502544,0,0,0.166758,0,2.744257,-0.376222,-0.378507,-0.845689,-0.15466,0.925598,-0.345469
M,L,14718,-15.517128,-8.42178,-0.215636,0.125344,0.24942,-0.846815,0.531886,0,0,0.17473,0,2.744257,-0.376222,-0.378507,-0.845689,-0.15466,0.925598,-0.345469
M,L,14809,-15.728438,-8.289055,-0.21131,0.132725,0.249535,-0.828076,0.560616,0,0,0.180183,0,2.744257,-0.376222,-0.378507,-0.845689,-0.15466,0.925598,-0.345469
M,L,14899,-15.935016,-8.149199,-0.206577,0.139855,0.249467,-0.808366,0.588679,0,0,0.182059,0,2.744257,-0.376222,-0.378507,-0.845689,-0.15466,0.925598,-0.345469
M,L,14990,-16.136709,-8.002319,-0.201694,0.14688,0.249508,-0.788605,0.614899,0,0,0.181783,0,2.744257,-0.376222,-0.378507,-0.845689,-0.15466,0.925598,-0.345469
M,L,15081,-16.333426,-7.848934,-0.196716,0.153385,0.249448,-0.768,0.64045,0,0,0.1806,0,2.744257,-0.376222,-0.378507,-0.845689,-0.15466,0.925598,-0.345469
M,L,15172,-16.525023,-7.689158,-0.191597,0.159776,0.249475,-0.746563,0.665315,0,0,0.176207,0,2.744257,-0.376222,-0.378507,-0.845689,-0.15466,0.925598,-0.345469
M,L,15263,-16.711281,-7.52317,-0.186258,0.165988,0.249488,-0.724321,0.689463,0,0,0.168777,0,2.744257,-0.376222,-0.378507,-0.845689,-0.15466,0.925598,-0.345469
M,L,15354,-16.891973,-7.351173,-0.180693,0.171996,0.249464,-0.7013,0.712866,0,0,0.161699,0,2.744257,-0.376222,-0.378507,-0.845689,-0.15466,0.925598,-0.345469
M,L,15445,-17.06691,-7.173353,-0.174936,0.177821,0.249445,-0.677526,0.735499,0,0,0.151425,0,2.744257,-0.376222,-0.378507,-0.845689,-0.15466,0.925598,-0.345469
M,L,15536,-17.235956,-6.989842,-0.169046,0.183511,0.249505,-0.653015,0.757344,0,0,0.137967,0,2.744257,-0.376222,-0.378507,-0.845689,-0.15466,0.925598,-0.345469
M,L,15627,-17.398863,-6.800908,-0.162907,0.188934,0.249469,-0.627804,0.778371,0,0,0.123908,0,2.744257,-0.376222,-0.378507,-0.845689,-0.15466,0.925598,-0.345469
M,L,15718,-17.555492,-6.606713,-0.15663,0.194195,0.249488,-0.601915,0.79856,0,0,0.107803,0,2.744257,-0.376222,-0.378507,-0.845689,-0.15466,0.925598,-0.345469
M,L,15809,-17.705601,-6.407565,-0.150108,0.199148,0.249384,-0.575388,0.81788,0,0,0.08856,0,2.744257,-0.376222,-0.378507,-0.845689,-0.15466,0.925598,-0.345469
M,L,15899,-17.849195,-6.203454,-0.143595,0.20411,0.24956,-0.548222,0.836332,0,0,0.067361,0,2.744257,-0.373594,-0.37849,-0.84686,-0.15489,0.925603,-0.345352
M,L,15990,-17.985968,-5.994804,-0.136772,0.208651,0.249483,-0.520473,0.853877,0,0,0.045509,0,2.744257,-0.36828,-0.378459,-0.849199,-0.154689,0.925609,-0.345427
M,L,16081,-18.115843,-5.781734,-0.129875,0.21307,0.249533,-0.49884,0.866694,0,0,0.020565,0,2.744257,-0.366899,-0.378454,-0.849798,-0.153593,0.925613,-0.345904
M,L,16172,-18.243999,-5.559072,-0.128157,0.222661,0.256909,-0.493227,0.8699,0,0,0.006046,0,2.826585,-0.360645,-0.378585,-0.852413,-0.152069,0.925555,-0.346732
M,L,16263,-18.370777,-5.335475,-0.126778,0.223598,0.257038,-0.493227,0.8699,0,0,0.025978,0,2.826585,-0.351473,-0.379348,-0.855898,-0.147035,0.925249,-0.349706
M,L,16354,-18.497469,-5.11203,-0.126692,0.223445,0.256863,-0.493227,0.8699,0,0,0.039614,0,2.826585,-0.340282,-0.380429,-0.859931,-0.13925,0.92481,-0.354028
M,L,16445,-18.624178,-4.888555,-0.126709,0.223475,0.256897,-0.493227,0.8699,0,0,0.047504,0,2.826585,-0.331358,-0.381002,-0.863156,-0.131901,0.924562,-0.357472
M,L,16536,-18.750938,-4.664989,-0.12676,0.223566,0.257002,-0.481184,0.87662,0,0,0.049508,0,2.826585,-0.330498,-0.381009,-0.863483,-0.127124,0.924528,-0.359288
M,L,16627,-18.874628,-4.439652,-0.12369,0.225337,0.257052,-0.462238,0.886755,0,0,0.046195,0,2.826585,-0.330498,-0.381009,-0.863483,-0.127124,0.924528,-0.359288
M,L,16718,-18.993372,-4.211854,-0.118744,0.227798,0.256889,-0.443092,0.896476,0,0,0.042622,0,2.826585,-0.330498,-0.381009,-0.863483,-0.127124,0.924528,-0.359288
M,L,16809,-19.107233,-3.981487,-0.113861,0.230368,0.25697,-0.428705,0.903445,0,0,0.038794,0,2.826585,-0.330498,-0.381009,-0.863483,-0.127124,0.924528,-0.359288
M,L,16899,-19.217386,-3.749351,-0.110153,0.232136,0.256945,-0.415874,0.909422,0,0,0.032582,0,2.826585,-0.330498,-0.381009,-0.863483,-0.127124,0.924528,-0.359288
M,L,16990,-19.32428,-3.5156,-0.106894,0.233751,0.257033,-0.402956,0.915219,0,0,0.021767,0,2.826585,-0.330498,-0.381009,-0.863483,-0.127124,0.924528,-0.359288
M,L,17081,-19.427811,-3.280454,-0.103531,0.235146,0.256928,-0.375418,0.926855,0,0,0.008855,0,2.826585,-0.330498,-0.381009,-0.863483,-0.127124,0.924528,-0.359288
M,L,17172,-19.524319,-3.042188,-0.096508,0.238266,0.257069,-0.332024,0.943271,0,0,0.002104,0,2.826585,-0.330498,-0.381009,-0.863483,-0.127124,0.924528,-0.359288
M,L,17263,-19.609625,-2.799835,-0.085306,0.242353,0.256928,-0.282677,0.959215,0,0,0.008344,0,2.826585,-0.330498,-0.381009,-0.863483,-0.127124,0.924528,-0.359288
M,L,17354,-19.682228,-2.553468,-0.072603,0.246368,0.256843,-0.234364,0.972148,0,0,0.008733,0,2.826585,-0.330498,-0.381009,-0.863483,-0.127124,0.924528,-0.359288
M,L,17445,-19.742462,-2.303618,-0.060234,0.249849,0.257007,-0.218433,0.975851,0,0,0.001979,0,2.826585,-0.328933,-0.381022,-0.864075,-0.127256,0.92453,-0.359237
M,L,17536,-19.798592,-2.052865,-0.056129,0.250754,0.256959,-0.215698,0.97646,0,0,0.003256,0,2.826585,-0.322437,-0.381233,-0.866427,-0.127896,0.924466,-0.359174
M,L,17627,-19.854021,-1.801938,-0.055429,0.250927,0.256976,-0.212959,0.977061,0,0,0.001209,0,2.826585,-0.314534,-0.381514,-0.869204,-0.128679,0.924363,-0.35916
M,L,17718,-19.908747,-1.550853,-0.054726,0.251084,0.256979,-0.199106,0.979977,0,0,0.006806,0,2.826585,-0.311017,-0.381517,-0.870467,-0.128949,0.924362,-0.359065
M,L,17809,-19.959917,-1.299003,-0.05117,0.25185,0.256996,-0.165745,0.986168,0,0,0.016893,0,2.826585,-0.311017,-0.381517,-0.870467,-0.128949,0.924362,-0.359065
M,L,17900,-20.002504,-1.045609,-0.042587,0.253394,0.256948,-0.118029,0.99301,0,0,0.023953,0,2.826585,-0.311017,-0.381517,-0.870467,-0.128949,0.924362,-0.359065
M,L,17990,-20.032825,-0.790514,-0.030321,0.255096,0.256891,-0.095222,0.995456,0,0,0.027443,0,2.826585,-0.311017,-0.381517,-0.870467,-0.128949,0.924362,-0.359065
M,L,18081,-20.057304,-0.534615,-0.024479,0.255898,0.257067,-0.095222,0.995456,0,0,0.030882,0,2.826585,-0.306439,-0.381605,-0.872051,-0.129281,0.924322,-0.359049
M,L,18172,-20.08177,-0.278852,-0.024466,0.255763,0.256931,-0.099968,0.99499,0,0,0.039996,0,2.826585,-0.296015,-0.382632,-0.875196,-0.129878,0.923873,-0.359985
M,L,18263,-20.107452,-0.023225,-0.025682,0.255627,0.256914,-0.106167,0.994348,0,0,0.056742,0,2.826585,-0.28152,-0.384498,-0.879152,-0.12342,0.923107,-0.3642
M,L,18354,-20.134741,0.232352,-0.027288,0.255577,0.25703,-0.106167,0.994348,0,0,0.083254,0,2.826585,-0.26944,-0.385769,-0.882374,-0.116142,0.922589,-0.367886
M,L,18445,-20.16202,0.487839,-0.027279,0.255487,0.256939,-0.10265,0.994717,0,0,0.115276,0,2.826585,-0.261185,-0.386137,-0.884692,-0.111857,0.922438,-0.369589
M,L,18536,-20.188393,0.74341,-0.026373,0.255571,0.256928,-0.088926,0.996038,0,0,0.1518,0,2.826585,-0.25903,-0.386149,-0.88532,-0.112012,0.92243,-0.369563
M,L,18627,-20.211245,0.999359,-0.022852,0.255949,0.256968,-0.074089,0.997251,0,0,0.192451,0,2.826585,-0.251446,-0.386194,-0.887485,-0.112553,0.922391,-0.369495
M,L,18718,-20.230288,1.255683,-0.019043,0.256323,0.25703,-0.059229,0.998244,0,0,0.235862,0,2.826585,-0.244686,-0.386231,-0.889356,-0.11265,0.92235,-0.369567
M,L,18809,-20.245501,1.512083,-0.015213,0.256401,0.256852,-0.044369,0.999015,0,0,0.280642,0,2.826585,-0.236729,-0.386281,-0.891485,-0.110911,0.922313,-0.370187
M,L,18899,-20.256905,1.768852,-0.011404,0.256768,0.257021,-0.029488,0.999565,0,0,0.32767,0,2.826585,-0.228481,-0.386959,-0.893342,-0.107797,0.922027,-0.371814
M,L,18990,-20.264482,2.025713,-0.007578,0.256861,0.256973,-0.004351,0.99999,0,0,0.378819,0,2.826585,-0.217909,-0.388361,-0.895373,-0.106786,0.921398,-0.37366
M,L,19081,-20.2656,2.282653,-0.001118,0.25694,0.256942,0.020786,0.999784,0,0,0.420003,0,2.826585,-0.197648,-0.391253,-0.898809,-0.104058,0.92009,-0.377634
M,L,19172,-20.260258,2.539567,0.005342,0.256915,0.25697,0.020786,0.999784,0,0,0.448714,0,2.826585,-0.17827,-0.394361,-0.901498,-0.098791,0.918718,-0.382357
M,L,19263,-20.254917,2.796434,0.005341,0.256867,0.256922,0.012726,0.999918,0,0,0.470253,0,2.826585,-0.151597,-0.399567,-0.904082,-0.090113,0.916431,-0.389914
M,L,19354,-20.251648,3.053375,0.003269,0.256941,0.256962,-0.005226,0.999986,0,0,0.485882,0,2.826585,-0.118448,-0.406202,-0.906074,-0.078798,0.913465,-0.399214
M,L,19445,-20.252964,3.305397,-0.001316,0.252022,0.252025,-0.030869,0.999523,0,0,0.499637,0,2.7717,-0.087866,-0.410726,-0.907515,-0.066291,0.91143,-0.406079
M,L,19536,-20.260588,3.55224,-0.007624,0.246843,0.246961,-0.052826,0.998603,0,0,0.513729,0,2.716815,-0.065358,-0.413104,-0.908335,-0.0555,0.910378,-0.41004
M,L,19627,-20.273632,3.79884,-0.013044,0.2466,0.246945,-0.052826,0.998603,0,0,0.526773,0,2.716815,-0.044719,-0.414667,-0.908874,-0.045261,0.909691,-0.412812
M,L,19718,-20.28668,4.045492,-0.013048,0.246651,0.246996,-0.052826,0.998603,0,0,0.532039,0,2.716815,-0.032965,-0.415031,-0.90921,-0.038156,0.909564,-0.413809
M,L,19809,-20.29973,4.292173,-0.01305,0.246681,0.247026,-0.052826,0.998603,0,0,0.531633,0,2.716815,-0.029319,-0.414989,-0.909354,-0.037347,0.909564,-0.413881
M,L,19900,-20.312778,4.538835,-0.013048,0.246662,0.247007,-0.051489,0.998673,0,0,0.525554,0,2.716815,-0.029319,-0.414989,-0.909354,-0.037347,0.909564,-0.413881
M,L,19990,-20.325487,4.785349,-0.012709,0.246514,0.246842,-0.049055,0.998796,0,0,0.512425,0,2.716815,-0.029319,-0.414989,-0.909354,-0.037347,0.909564,-0.413881
M,L,20081,-20.337606,5.0321,-0.012119,0.24675,0.247048,-0.058939,0.998261,0,0,0.491177,0,2.716815,-0.029038,-0.414987,-0.909364,-0.037357,0.909563,-0.413885
M,L,20172,-20.352161,5.278631,-0.014555,0.246531,0.246961,-0.088524,0.996073,0,0,0.466809,0,2.716815,-0.019141,-0.415399,-0.909438,-0.035379,0.909317,-0.414598
M,L,20263,-20.374029,5.524688,-0.021868,0.246057,0.247026,-0.130758,0.991414,0,0,0.444217,0,2.716815,-0.007377,-0.4159,-0.90938,-0.028052,0.909133,-0.415559
M,L,20354,-20.406321,5.769517,-0.032291,0.24483,0.24695,-0.187151,0.982331,0,0,0.4249,0,2.716815,0.006739,-0.416851,-0.90895,-0.018226,0.908769,-0.416903
M,L,20445,-20.452541,6.012128,-0.046221,0.242611,0.246975,-0.251808,0.967777,0,0,0.412747,0,2.716815,0.024604,-0.418352,-0.907952,-0.006261,0.908144,-0.41861
M,L,20536,-20.51475,6.251213,-0.062208,0.239085,0.247045,-0.315376,0.948966,0,0,0.411435,0,2.716815,0.035806,-0.419035,-0.907264,0.003205,0.907889,-0.419197
M,L,20627,-20.592615,6.485511,-0.077866,0.234298,0.246898,-0.33477,0.942299,0,0,0.420969,0,2.716815,0.041629,-0.419323,-0.906882,0.012111,0.907814,-0.419198
M,L,20718,-20.675301,6.718251,-0.082685,0.232739,0.246991,-0.324171,0.945998,0,0,0.427687,0,2.716815,0.041629,-0.419323,-0.906882,0.015638,0.907831,-0.419044
M,L,20809,-20.755333,6.951801,-0.080032,0.23355,0.246882,-0.312492,0.949919,0,0,0.425361,0,2.716815,0.040526,-0.41931,-0.906938,0.015673,0.907839,-0.419026
M,L,20900,-20.832581,7.186621,-0.077248,0.23482,0.2472,-0.312492,0.949919,0,0,0.414444,0,2.716815,0.036392,-0.419259,-0.907137,0.013802,0.907863,-0.41904
M,L,20990,-20.909754,7.421215,-0.077173,0.234593,0.246961,-0.32638,0.945239,0,0,0.398045,0,2.716815,0.036392,-0.419259,-0.907137,0.010787,0.90785,-0.419156
M,L,21081,-20.990377,7.654713,-0.080624,0.233499,0.247026,-0.363171,0.931722,0,0,0.376726,0,2.716815,0.039614,-0.419278,-0.906993,0.010099,0.907827,-0.419222
M,L,21172,-21.080059,7.884792,-0.089682,0.230079,0.246939,-0.404755,0.914424,0,0,0.359553,0,2.716815,0.039614,-0.419278,-0.906993,0.010099,0.907827,-0.419222
M,L,21263,-21.179995,8.110567,-0.099936,0.225775,0.246904,-0.446821,0.894622,0,0,0.348053,0,2.716815,0.040268,-0.41928,-0.906963,0.010077,0.907824,-0.41923
M,L,21354,-21.290344,8.331507,-0.11035,0.22094,0.246964,-0.471548,0.881839,0,0,0.341761,0,2.716815,0.040268,-0.41928,-0.906963,0.010077,0.907824,-0.41923
M,L,21445,-21.404448,8.544889,-0.114103,0.213383,0.241975,-0.495911,0.868373,0,0,0.334716,0,2.66193,0.040268,-0.41928,-0.906963,0.010077,0.907824,-0.41923
M,L,21536,-21.524479,8.755072,-0.120031,0.210182,0.242041,-0.519894,0.85423,0,0,0.329321,0,2.66193,0.040268,-0.41928,-0.906963,0.010077,0.907824,-0.41923
M,L,21627,-21.650311,8.961823,-0.125832,0.206752,0.242033,-0.543474,0.839425,0,0,0.325585,0,2.66193,0.040268,-0.41928,-0.906963,0.010077,0.907824,-0.41923
M,L,21718,-21.78183,9.164961,-0.131519,0.203137,0.241996,-0.559063,0.829124,0,0,0.321025,0,2.66193,0.040268,-0.41928,-0.906963,0.010077,0.907824,-0.41923
M,L,21809,-21.917143,9.365639,-0.135313,0.200678,0.242036,-0.573559,0.819164,0,0,0.315033,0,2.66193,0.040268,-0.41928,-0.906963,0.010077,0.907824,-0.41923
M,L,21899,-22.055908,9.563826,-0.138765,0.198187,0.241938,-0.587872,0.808954,0,0,0.308242,0,2.66193,0.040268,-0.41928,-0.906963,0.010077,0.907824,-0.41923
M,L,21990,-22.198179,9.7596,-0.142271,0.195774,0.242009,-0.602005,0.798491,0,0,0.299822,0,2.66193,0.040268,-0.41928,-0.906963,0.010077,0.907824,-0.41923
M,L,22081,-22.343819,9.952774,-0.145639,0.193174,0.241924,-0.61595,0.787785,0,0,0.288057,0,2.66193,0.040268,-0.41928,-0.906963,0.010077,0.907824,-0.41923
M,L,22172,-22.492901,10.143446,-0.149082,0.190672,0.242036,-0.629709,0.776831,0,0,0.275527,0,2.66193,0.040268,-0.41928,-0.906963,0.010077,0.907824,-0.41923
M,L,22263,-22.64526,10.331401,-0.152359,0.187955,0.241951,-0.64327,0.765639,0,0,0.262267,0,2.66193,0.040268,-0.41928,-0.906963,0.010077,0.907824,-0.41923
M,L,22354,-22.800953,10.516711,-0.155693,0.18531,0.242034,-0.656635,0.754208,0,0,0.245535,0,2.66193,0.040268,-0.41928,-0.906963,0.010077,0.907824,-0.41923
M,L,22445,-22.959826,10.69919,-0.158873,0.182479,0.241948,-0.669794,0.742546,0,0,0.227393,0,2.66193,0.040268,-0.41928,-0.906963,0.010077,0.907824,-0.41923
M,L,22536,-23.121931,10.878903,-0.162106,0.179713,0.242023,-0.688349,0.72538,0,0,0.208584,0,2.66193,0.040268,-0.41928,-0.906963,0.010077,0.907824,-0.41923
M,L,22627,-23.288513,11.054446,-0.166582,0.175543,0.242002,-0.710854,0.70334,0,0,0.189596,0,2.66193,0.043521,-0.419284,-0.906811,0.009976,0.907808,-0.419267
M,L,22718,-23.460548,11.224663,-0.172035,0.170217,0.242012,-0.737867,0.674945,0,0,0.171194,0,2.66193,0.045673,-0.419288,-0.906704,0.009901,0.907796,-0.419294
M,L,22809,-23.639141,11.388025,-0.178593,0.163363,0.242039,-0.768927,0.639336,0,0,0.157401,0,2.66193,0.045673,-0.419288,-0.906704,0.009901,0.907796,-0.419294
M,L,22899,-23.82515,11.542685,-0.186008,0.154659,0.241906,-0.800014,0.59998,0,0,0.150045,0,2.66193,0.045673,-0.419288,-0.906704,0.009901,0.907796,-0.419294
M,L,22990,-24.018818,11.687928,-0.193668,0.145244,0.242081,-0.829109,0.559085,0,0,0.146518,0,2.66193,0.045673,-0.419288,-0.906704,0.009901,0.907796,-0.419294
M,L,23081,-24.219387,11.823175,-0.200569,0.135247,0.241909,-0.855341,0.518064,0,0,0.150279,0,2.66193,0.045673,-0.419288,-0.906704,0.009901,0.907796,-0.419294
M,L,23172,-24.426399,11.948559,-0.207012,0.125383,0.242023,-0.871056,0.491184,0,0,0.160965,0,2.66193,0.045673,-0.419288,-0.906704,0.009901,0.907796,-0.419294
M,L,23263,-24.637234,12.067447,-0.210835,0.118888,0.242044,-0.885927,0.463824,0,0,0.171867,0,2.66193,0.045673,-0.419288,-0.906704,0.009901,0.907796,-0.419294
M,L,23354,-24.851568,12.179661,-0.214334,0.112214,0.241932,-0.891304,0.453407,0,0,0.184302,0,2.66193,0.045673,-0.419288,-0.906704,0.009901,0.907796,-0.419294
M,L,23445,-25.067314,12.289412,-0.215746,0.109751,0.242057,-0.891304,0.453407,0,0,0.194692,0,2.66193,0.045673,-0.419288,-0.906704,0.009901,0.907796,-0.419294
M,L,23536,-25.282921,12.399091,-0.215607,0.109679,0.2419,-0.891304,0.453407,0,0,0.199072,0,2.66193,0.045673,-0.419288,-0.906704,0.009901,0.907796,-0.419294
M,L,23627,-25.498627,12.508821,-0.215706,0.10973,0.242012,-0.891304,0.453407,0,0,0.196105,0,2.66193,0.045673,-0.419288,-0.906704,0.009901,0.907796,-0.419294
M,L,23718,-25.714325,12.618546,-0.215698,0.109726,0.242003,-0.891304,0.453407,0,0,0.188225,0,2.66193,0.045673,-0.419288,-0.906704,0.009901,0.907796,-0.419294
M,L,23809,-25.930037,12.728279,-0.215712,0.109733,0.242018,-0.891306,0.4534,0,0,0.175461,0,2.66193,0.045673,-0.419288,-0.906704,0.009901,0.907796,-0.419294
M,L,23899,-26.145687,12.837978,-0.215651,0.109699,0.241949,-0.897854,0.440291,0,0,0.154534,0,2.66193,0.045673,-0.419288,-0.906704,0.009901,0.907796,-0.419294
M,L,23990,-26.363045,12.944567,-0.217358,0.106588,0.242086,-0.909918,0.414786,0,0,0.132058,0,2.66193,0.045673,-0.419288,-0.906704,0.009901,0.907796,-0.419294
M,L,24081,-26.583166,13.044909,-0.220121,0.100343,0.241913,-0.92182,0.387619,0,0,0.111629,0,2.66193,0.045673,-0.419288,-0.906704,0.009901,0.907796,-0.419294
M,L,24172,-26.806299,13.138736,-0.223133,0.093826,0.242057,-0.934488,0.355991,0,0,0.091347,0,2.66193,0.045673,-0.419288,-0.906704,0.009901,0.907796,-0.419294
M,L,24263,-27.032404,13.22487,-0.226105,0.086134,0.241955,-0.948416,0.317027,0,0,0.073123,0,2.66193,0.045673,-0.419288,-0.906704,0.010448,0.907802,-0.419269
M,L,24354,-27.261934,13.301595,-0.22953,0.076725,0.242014,-0.960722,0.277511,0,0,0.060155,0,2.66193,0.045673,-0.419288,-0.906704,0.010448,0.907802,-0.419269
M,L,24445,-27.494356,13.368731,-0.232422,0.067137,0.241924,-0.971378,0.237533,0,0,0.051241,0,2.66193,0.045673,-0.419288,-0.906704,0.010448,0.907802,-0.419269
M,L,24536,-27.729485,13.426229,-0.235128,0.057497,0.242056,-0.980377,0.197127,0,0,0.045114,0,2.66193,0.045673,-0.419288,-0.906704,0.010448,0.907802,-0.419269
M,L,24627,-27.966768,13.47394,-0.237284,0.047711,0.242033,-0.987696,0.156387,0,0,0.04427,0,2.66193,0.045673,-0.419288,-0.906704,0.010448,0.907802,-0.419269
M,L,24718,-28.205715,13.511774,-0.238947,0.037834,0.241924,-0.993319,0.115398,0,0,0.048504,0,2.66193,0.045673,-0.419288,-0.906704,0.010448,0.907802,-0.419269
M,L,24809,-28.446115,13.539702,-0.2404,0.027928,0.242017,-0.997244,0.074196,0,0,0.054512,0,2.66193,0.045673,-0.419288,-0.906704,0.010448,0.907802,-0.419269
M,L,24899,-28.687464,13.557659,-0.241348,0.017957,0.242015,-0.99946,0.032866,0,0,0.065798,0,2.66193,0.045673,-0.419288,-0.906704,0.010448,0.907802,-0.419269
M,L,24990,-28.936884,13.565861,-0.24942,0.008202,0.249555,-0.999964,-0.008529,0,0,0.082628,0,2.744257,0.045673,-0.419288,-0.906704,0.010448,0.907802,-0.419269
M,L,25081,-29.206179,13.563564,-0.269295,-0.002296,0.269305,-0.998755,-0.049876,0,0,0.103704,0,2.963798,0.045673,-0.419288,-0.906704,0.010448,0.907802,-0.419269
M,L,25172,-29.475273,13.550126,-0.269094,-0.013438,0.26943,-0.995836,-0.091157,0,0,0.128171,0,2.963798,0.045673,-0.419288,-0.906704,0.010448,0.907802,-0.419269
M,L,25263,-29.743668,13.525558,-0.268394,-0.024569,0.269517,-0.991211,-0.132295,0,0,0.157089,0,2.963798,0.045673,-0.419288,-0.906704,0.0099,0.907796,-0.419294
M,L,25354,-30.010626,13.489927,-0.266958,-0.03563,0.269325,-0.985331,-0.170653,0,0,0.190403,0,2.963798,0.045673,-0.419288,-0.906704,0.0099,0.907796,-0.419294
M,L,25445,-30.253963,13.447783,-0.243338,-0.042145,0.24696,-0.983128,-0.182915,0,0,0.22403,0,2.716815,0.045673,-0.419288,-0.906704,0.0099,0.907796,-0.419294
M,L,25536,-30.482105,13.405335,-0.228142,-0.042447,0.232057,-0.983128,-0.182915,0,0,0.251567,0,2.552159,0.045673,-0.419288,-0.906704,0.0099,0.907796,-0.419294
M,L,25627,-30.705292,13.363811,-0.223186,-0.041525,0.227017,-0.983128,-0.182915,0,0,0.27452,0,2.497274,0.045673,-0.419288,-0.906704,0.0099,0.907796,-0.419294
M,L,25718,-30.923681,13.323178,-0.21839,-0.040632,0.222137,-0.983128,-0.182915,0,0,0.292102,0,2.442389,0.045673,-0.419288,-0.906704,0.0099,0.907796,-0.419294
M,L,25809,-31.141905,13.282577,-0.218224,-0.040602,0.221969,-0.98176,-0.190115,0,0,0.303177,0,2.442389,0.045673,-0.419288,-0.906704,0.0099,0.907796,-0.419294
M,L,25899,-31.359886,13.240365,-0.217981,-0.042212,0.222031,-0.978039,-0.208424,0,0,0.312248,0,2.442389,0.045673,-0.419288,-0.906704,0.0099,0.907796,-0.419294
M,L,25990,-31.577036,13.19409,-0.21715,-0.046275,0.222026,-0.973223,-0.229868,0,0,0.320112,0,2.442389,0.045673,-0.419288,-0.906704,0.0099,0.907796,-0.419294
M,L,26081,-31.79315,13.143045,-0.216114,-0.051044,0.22206,-0.967196,-0.254039,0,0,0.326801,0,2.442389,0.045673,-0.419288,-0.906704,0.0099,0.907796,-0.419294
M,L,26172,-32.007889,13.086643,-0.214739,-0.056402,0.222022,-0.960159,-0.279454,0,0,0.335343,0,2.442389,0.045673,-0.419288,-0.906704,0.0099,0.907796,-0.419294
M,L,26263,-32.221096,13.02459,-0.213207,-0.062054,0.222054,-0.952454,-0.30468,0,0,0.343974,0,2.442389,0.045673,-0.419288,-0.906704,0.0099,0.907796,-0.419294
M,L,26354,-32.432537,12.956952,-0.211441,-0.067637,0.221996,-0.944092,-0.329686,0,0,0.352786,0,2.442389,0.045673,-0.419288,-0.906704,0.0099,0.907796,-0.419294
M,L,26445,-32.64222,12.883729,-0.209682,-0.073223,0.2221,-0.935585,-0.353105,0,0,0.363751,0,2.442389,0.045673,-0.419288,-0.906704,0.0099,0.907796,-0.419294
M,L,26536,-32.849888,12.805351,-0.207668,-0.078378,0.221967,-0.926914,-0.375273,0,0,0.37412,0,2.442389,0.045673,-0.419288,-0.906704,0.0099,0.907796,-0.419294
M,L,26627,-33.055698,12.722026,-0.205811,-0.083325,0.222039,-0.918152,-0.396227,0,0,0.384431,0,2.442389,0.045673,-0.419288,-0.906704,0.0099,0.907796,-0.419294
M,L,26718,-33.25964,12.634015,-0.203941,-0.088011,0.222122,-0.908913,-0.416984,0,0,0.396044,0,2.442389,0.045673,-0.419288,-0.906704,0.0099,0.907796,-0.419294
M,L,26809,-33.46138,12.541462,-0.20174,-0.092553,0.221958,-0.90033,-0.435205,0,0,0.406285,0,2.442389,0.045673,-0.419288,-0.906704,0.0099,0.907796,-0.419294
M,L,26899,-33.661324,12.444812,-0.199944,-0.09665,0.222078,-0.893196,-0.449664,0,0,0.415905,0,2.442389,0.045673,-0.419288,-0.906704,0.0099,0.907796,-0.419294
M,L,26990,-33.859589,12.344998,-0.198265,-0.099813,0.221972,-0.888035,-0.459779,0,0,0.425319,0,2.442389,0.045673,-0.419288,-0.906704,0.0099,0.907796,-0.419294
M,L,27081,-34.056835,12.242874,-0.197247,-0.102124,0.222116,-0.882751,-0.469841,0,0,0.43064,0,2.442389,0.045673,-0.419288,-0.906704,0.0099,0.907796,-0.419294
M,L,27172,-34.252823,12.13856,-0.195988,-0.104314,0.222019,-0.877357,-0.479837,0,0,0.433549,0,2.442389,0.045673,-0.419288,-0.906704,0.0099,0.907796,-0.419294
M,L,27263,-34.447605,12.032031,-0.194782,-0.106529,0.22201,-0.867512,-0.497415,0,0,0.435169,0,2.442389,0.045673,-0.419288,-0.906704,0.0099,0.907796,-0.419294
M,L,27354,-34.640236,11.921581,-0.192631,-0.11045,0.222049,-0.853138,-0.521683,0,0,0.434507,0,2.442389,0.045673,-0.419288,-0.906704,0.0099,0.907796,-0.419294
M,L,27445,-34.829628,11.80577,-0.189392,-0.115811,0.221995,-0.833263,-0.552875,0,0,0.435298,0,2.442389,0.045673,-0.419288,-0.906704,0.0099,0.907796,-0.419294
