double time_stamp,w_posX,w_posY,w_posZ,w_dirX,w_dirY,w_dirZ,w_upX,w_upY,w_upZ,t_colorR,t_colorG,t_colorB,t_posX,t_posY,t_posZ,t_scale,t_index,intersectionX,intersectionY,intersectionZ,distance_to_target,button_status
1454.538000,-0.041695,4.227324,-0.149515,-0.016242,0.193954,-0.980876,-0.061015,0.978985,0.194591,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.117958,5.137992,-4.755000,0.389966,0
1472.713000,-0.042295,4.234274,-0.149822,-0.013862,0.198984,-0.979905,-0.058416,0.978164,0.199457,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.107441,5.169422,-4.755000,0.356992,0
1490.889000,-0.042100,4.236410,-0.149860,-0.012895,0.201177,-0.979470,-0.057837,0.977761,0.201588,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.102726,5.182278,-4.755000,0.343388,0
1509.045000,-0.041960,4.237986,-0.150066,-0.012071,0.202573,-0.979193,-0.058185,0.977462,0.202932,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.098727,5.190643,-4.755001,0.334262,0
1527.228000,-0.041173,4.241991,-0.149729,-0.007536,0.207551,-0.978195,-0.059435,0.976401,0.207627,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.076653,5.219123,-4.755000,0.300953,0
1545.429000,-0.040748,4.246729,-0.149561,-0.005392,0.209989,-0.977689,-0.058416,0.975967,0.209941,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.066149,5.235888,-4.755000,0.282296,0
1563.628000,-0.040748,4.246729,-0.149561,-0.005392,0.209989,-0.977689,-0.058416,0.975967,0.209941,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.066149,5.235888,-4.755000,0.282296,0
1581.791000,-0.040748,4.246729,-0.149561,-0.005392,0.209989,-0.977689,-0.058416,0.975967,0.209941,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.066149,5.235888,-4.755000,0.282296,0
1599.983000,-0.040748,4.246729,-0.149561,-0.005392,0.209989,-0.977689,-0.058416,0.975967,0.209941,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.066149,5.235888,-4.755000,0.282296,0
1618.183000,-0.040748,4.246729,-0.149561,-0.005392,0.209989,-0.977689,-0.058416,0.975967,0.209941,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.066149,5.235888,-4.755000,0.282296,0
1636.320000,-0.039986,4.261424,-0.149055,-0.000834,0.217120,-0.976145,-0.060602,0.974340,0.216770,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.043920,5.285905,-4.755000,0.229351,0
1654.525000,-0.040019,4.266002,-0.148964,-0.000847,0.218352,-0.975870,-0.061511,0.974011,0.217990,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.044018,5.296610,-4.755000,0.219065,0
1672.702000,-0.035839,4.272645,-0.147197,-0.000886,0.221174,-0.975234,-0.059841,0.973475,0.220829,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.040026,5.317650,-4.755001,0.198024,0
1690.887000,-0.031903,4.281215,-0.142009,0.001402,0.225722,-0.974191,-0.056577,0.972649,0.225283,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.025262,5.350054,-4.755000,0.164102,0
1709.086000,-0.029881,4.286716,-0.138224,0.003823,0.229005,-0.973418,-0.055881,0.971952,0.228441,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.011748,5.372852,-4.755000,0.140316,0
1727.262000,-0.029535,4.287135,-0.138044,0.005726,0.231393,-0.972843,-0.055930,0.971411,0.230723,1.000000,0.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.002359,5.385290,-4.755000,0.127672,0
1745.453000,-0.029106,4.287964,-0.137925,0.008080,0.232977,-0.972449,-0.055970,0.971061,0.232180,1.000000,0.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,0.009257,5.394114,-4.755000,0.119400,0
1763.641000,-0.029024,4.291580,-0.137129,0.008392,0.233834,-0.972240,-0.055206,0.970900,0.233035,1.000000,0.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,0.010835,5.402225,-4.755000,0.111659,0
1781.809000,-0.028981,4.295922,-0.133314,0.008380,0.236131,-0.971685,-0.053830,0.970417,0.235358,1.000000,0.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,0.010879,5.419045,-4.755000,0.095348,0
1799.968000,-0.028910,4.301611,-0.129834,0.008306,0.239504,-0.970860,-0.051258,0.969719,0.238784,1.000000,0.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,0.010658,5.442605,-4.755000,0.072558,0
1818.151000,-0.028884,4.305452,-0.127503,0.008270,0.240223,-0.970682,-0.050255,0.969589,0.239525,1.000000,0.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,0.010539,5.450660,-4.755000,0.064801,0
1836.345000,-0.028891,4.307202,-0.126232,0.008270,0.240223,-0.970682,-0.050473,0.969579,0.239520,1.000000,0.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,0.010543,5.452725,-4.755000,0.062824,0
1854.548000,-0.028964,4.310468,-0.123427,0.008401,0.240248,-0.970675,-0.053442,0.969430,0.239477,1.000000,0.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,0.011119,5.456809,-4.755000,0.059027,0
1872.751000,-0.029091,4.313325,-0.120755,0.007834,0.241209,-0.970442,-0.054153,0.969150,0.240451,1.000000,0.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,0.008321,5.465194,-4.755000,0.050501,0
1890.893000,-0.029045,4.314728,-0.120199,0.007845,0.242134,-0.970211,-0.052812,0.968987,0.241402,1.000000,0.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,0.008430,5.471429,-4.755000,0.044556,0
1909.098000,-0.026270,4.316340,-0.120065,0.007546,0.243812,-0.969793,-0.049720,0.968713,0.243153,1.000000,0.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,0.009796,5.481590,-4.755000,0.035267,0
1927.253000,-0.024830,4.319408,-0.119966,0.006156,0.245066,-0.969487,-0.049487,0.968392,0.244475,1.000000,0.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,0.004602,5.491048,-4.755000,0.025112,0
1945.431000,-0.023756,4.322644,-0.119761,0.004746,0.245757,-0.969320,-0.050890,0.968134,0.245207,1.000000,0.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.001062,5.497840,-4.755000,0.018122,0
1963.616000,-0.023178,4.325650,-0.117402,0.003102,0.245677,-0.969347,-0.053563,0.968001,0.245164,1.000000,0.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.008336,5.501030,-4.755000,0.017155,0
1981.830000,-0.023013,4.327317,-0.116287,0.002260,0.245934,-0.969284,-0.053627,0.967921,0.245464,1.000000,0.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.012199,5.504288,-4.755000,0.016996,0
1999.967000,-0.022653,4.329804,-0.114954,0.001605,0.246546,-0.969130,-0.052619,0.967809,0.246123,1.000000,0.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.014969,5.510228,-4.755000,0.016156,0
2018.160000,-0.021660,4.334995,-0.111179,0.001038,0.248510,-0.968629,-0.049883,0.967436,0.248151,1.000000,0.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.016685,5.526406,-4.755000,0.019247,0
